2,Household,Offline,Europe,Czech Republic
2,Office Supplies,Offline,Sub-Saharan Africa,Ethiopia
2,Household,Offline,Europe,Vatican City
2,Fruits,Online,Europe,Luxembourg
2,Personal Care,Offline,Asia,Malaysia
2,Office Supplies,Offline,North America,United States of America
2,Beverages,Offline,Sub-Saharan Africa,Guinea
2,Clothes,Online,Asia,Laos
2,Snacks,Offline,Sub-Saharan Africa,Angola
2,Household,Offline,Middle East and North Africa,Azerbaijan
2,Cosmetics,Online,Asia,South Korea
2,Meat,Online,Middle East and North Africa,Somalia
2,Personal Care,Offline,Europe,Spain
2,Vegetables,Online,Australia and Oceania,Vanuatu
2,Office Supplies,Online,Sub-Saharan Africa,Liberia
2,Snacks,Online,Europe,Finland
2,Baby Food,Offline,Australia and Oceania,Tonga
2,Personal Care,Offline,Europe,Poland
2,Cereal,Offline,Europe,Ireland
2,Beverages,Offline,Sub-Saharan Africa,Guinea-Bissau
2,Vegetables,Online,North America,Canada
2,Clothes,Online,Australia and Oceania,New Zealand
2,Cosmetics,Offline,Middle East and North Africa,Saudi Arabia
2,Beverages,Online,Australia and Oceania,Marshall Islands
2,Snacks,Offline,North America,Mexico
2,Baby Food,Online,Sub-Saharan Africa,Togo
2,Cereal,Offline,Sub-Saharan Africa,The Gambia
2,Cosmetics,Offline,Middle East and North Africa,Turkey
2,Household,Online,Europe,Moldova
2,Meat,Online,Sub-Saharan Africa,Cameroon
2,Baby Food,Online,Europe,Georgia
2,Clothes,Offline,Asia,Tajikistan
2,Cereal,Online,Central America and the Caribbean,Dominican Republic
2,Meat,Offline,Sub-Saharan Africa,Djibouti
2,Baby Food,Online,Europe,Monaco
2,Baby Food,Offline,Australia and Oceania,Federated States of Micronesia
2,Vegetables,Online,Europe,Monaco
2,Fruits,Offline,Europe,Montenegro
2,Meat,Online,Europe,Latvia
2,Cereal,Offline,Asia,Turkmenistan
2,Personal Care,Online,Europe,Hungary
2,Baby Food,Online,Middle East and North Africa,Libya
2,Personal Care,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Fruits,Offline,Asia,Myanmar
2,Cosmetics,Online,Sub-Saharan Africa,Malawi
2,Snacks,Online,Europe,Norway
2,Personal Care,Offline,Central America and the Caribbean,Guatemala
2,Household,Online,Middle East and North Africa,Pakistan
2,Cereal,Online,Asia,Turkmenistan
2,Cereal,Offline,Central America and the Caribbean,Costa Rica
2,Personal Care,Online,Sub-Saharan Africa,Botswana
2,Personal Care,Online,Australia and Oceania,Kiribati
2,Clothes,Online,Sub-Saharan Africa,Guinea-Bissau
2,Baby Food,Online,Australia and Oceania,Tonga
2,Beverages,Online,Middle East and North Africa,Syria
2,Cosmetics,Offline,Central America and the Caribbean,Saint Kitts and Nevis
2,Fruits,Online,Asia,Turkmenistan
2,Household,Offline,Asia,Mongolia
2,Household,Online,Sub-Saharan Africa,Equatorial Guinea
2,Clothes,Online,Sub-Saharan Africa,Equatorial Guinea
2,Beverages,Offline,Central America and the Caribbean,Haiti
2,Office Supplies,Online,Europe,Armenia
2,Fruits,Online,Central America and the Caribbean,Antigua and Barbuda
2,Meat,Online,Central America and the Caribbean,Saint Kitts and Nevis
2,Beverages,Offline,Central America and the Caribbean,Honduras
2,Office Supplies,Online,Australia and Oceania,Tonga
2,Clothes,Online,Asia,Singapore
2,Personal Care,Online,Sub-Saharan Africa,Eritrea
2,Office Supplies,Online,Central America and the Caribbean,The Bahamas
2,Beverages,Online,Central America and the Caribbean,El Salvador
2,Vegetables,Offline,Sub-Saharan Africa,Lesotho
2,Fruits,Offline,Europe,Portugal
2,Clothes,Offline,Sub-Saharan Africa,Nigeria
2,Cereal,Online,Europe,Vatican City
2,Vegetables,Offline,Asia,Cambodia
2,Clothes,Offline,Middle East and North Africa,Lebanon
2,Baby Food,Online,Sub-Saharan Africa,Sierra Leone
2,Cosmetics,Offline,Middle East and North Africa,Iran
2,Baby Food,Online,Middle East and North Africa,Jordan
2,Fruits,Offline,Europe,Hungary
2,Meat,Online,Asia,Kazakhstan
2,Office Supplies,Online,Australia and Oceania,New Zealand
2,Office Supplies,Offline,Sub-Saharan Africa,Cote d'Ivoire
2,Baby Food,Online,Europe,Hungary
2,Office Supplies,Online,Sub-Saharan Africa,Lesotho
2,Baby Food,Online,Europe,Albania
2,Beverages,Online,Asia,China
2,Fruits,Online,Central America and the Caribbean,Grenada
2,Baby Food,Online,Europe,Slovakia
2,Cosmetics,Offline,North America,Canada
2,Personal Care,Online,Europe,Serbia
2,Cosmetics,Offline,Europe,Serbia
2,Office Supplies,Online,Central America and the Caribbean,Barbados
2,Cosmetics,Online,Asia,Uzbekistan
2,Snacks,Online,Europe,United Kingdom
2,Baby Food,Online,Europe,Macedonia
2,Beverages,Offline,Europe,Luxembourg
2,Cosmetics,Offline,Europe,Spain
2,Household,Online,North America,Mexico
2,Beverages,Offline,Sub-Saharan Africa,Mali
2,Clothes,Online,Europe,Norway
2,Vegetables,Online,Asia,Cambodia
2,Meat,Online,Australia and Oceania,Federated States of Micronesia
2,Cosmetics,Online,Asia,Kyrgyzstan
2,Cereal,Offline,Asia,Maldives
2,Baby Food,Online,Asia,Singapore
2,Office Supplies,Online,Middle East and North Africa,Afghanistan
2,Cereal,Online,Central America and the Caribbean,Dominica
2,Cosmetics,Offline,Sub-Saharan Africa,Central African Republic
2,Vegetables,Offline,Middle East and North Africa,Bahrain
2,Clothes,Online,North America,Mexico
2,Household,Online,Sub-Saharan Africa,Kenya
2,Cosmetics,Offline,Sub-Saharan Africa,Cote d'Ivoire
2,Personal Care,Online,Central America and the Caribbean,Guatemala
2,Personal Care,Online,North America,United States of America
2,Fruits,Online,Asia,Kyrgyzstan
2,Office Supplies,Online,Central America and the Caribbean,The Bahamas
2,Snacks,Online,Sub-Saharan Africa,Namibia
2,Cosmetics,Offline,Central America and the Caribbean,Barbados
2,Cereal,Offline,Sub-Saharan Africa,Niger
2,Baby Food,Offline,Central America and the Caribbean,Guatemala
2,Meat,Online,Middle East and North Africa,Syria
2,Snacks,Offline,Australia and Oceania,Vanuatu
2,Vegetables,Online,Europe,Spain
2,Fruits,Offline,Europe,Andorra
2,Household,Online,Middle East and North Africa,United Arab Emirates
2,Household,Offline,Middle East and North Africa,Turkey
2,Fruits,Offline,Europe,Portugal
2,Vegetables,Offline,Australia and Oceania,Samoa
2,Household,Offline,Europe,Andorra
2,Baby Food,Online,Sub-Saharan Africa,Eritrea
2,Cereal,Offline,Asia,Uzbekistan
2,Office Supplies,Online,Asia,Sri Lanka
2,Personal Care,Offline,Sub-Saharan Africa,Comoros
2,Beverages,Offline,Sub-Saharan Africa,South Africa
2,Baby Food,Offline,Australia and Oceania,Australia
2,Clothes,Offline,Asia,Mongolia
2,Clothes,Online,Australia and Oceania,Nauru
2,Clothes,Online,Asia,Japan
2,Cosmetics,Online,Middle East and North Africa,Qatar
2,Household,Online,Europe,Belgium
2,Fruits,Online,Europe,Malta
2,Clothes,Online,Central America and the Caribbean,Trinidad and Tobago
2,Snacks,Online,Europe,Portugal
2,Fruits,Offline,Middle East and North Africa,Egypt
2,Meat,Online,Europe,United Kingdom
2,Baby Food,Offline,Asia,Turkmenistan
2,Vegetables,Online,Asia,China
2,Clothes,Online,Asia,Philippines
2,Meat,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Clothes,Offline,Sub-Saharan Africa,South Africa
2,Clothes,Offline,Europe,Czech Republic
2,Vegetables,Offline,Europe,Slovenia
2,Household,Online,Middle East and North Africa,Qatar
2,Vegetables,Online,Europe,Albania
2,Office Supplies,Offline,Sub-Saharan Africa,Guinea-Bissau
2,Vegetables,Online,Sub-Saharan Africa,The Gambia
2,Baby Food,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Snacks,Online,Sub-Saharan Africa,Gabon
2,Office Supplies,Offline,Sub-Saharan Africa,Guinea-Bissau
2,Beverages,Offline,Europe,Bosnia and Herzegovina
2,Baby Food,Online,Europe,Czech Republic
2,Personal Care,Offline,Sub-Saharan Africa,Republic of the Congo
2,Baby Food,Online,Sub-Saharan Africa,Djibouti
2,Vegetables,Online,North America,Canada
2,Personal Care,Online,Sub-Saharan Africa,Angola
2,Household,Offline,Central America and the Caribbean,The Bahamas
2,Meat,Online,Asia,North Korea
2,Clothes,Offline,Sub-Saharan Africa,Sao Tome and Principe
2,Fruits,Online,Asia,Laos
2,Office Supplies,Online,Sub-Saharan Africa,Central African Republic
2,Cereal,Online,Asia,Uzbekistan
2,Office Supplies,Online,Sub-Saharan Africa,Angola
2,Baby Food,Offline,Australia and Oceania,Marshall Islands
2,Cereal,Online,North America,Greenland
2,Snacks,Offline,Europe,Liechtenstein
2,Meat,Offline,Europe,Ireland
2,Cosmetics,Online,Sub-Saharan Africa,Central African Republic
2,Clothes,Offline,Europe,Serbia
2,Cosmetics,Online,Middle East and North Africa,Tunisia
2,Vegetables,Online,Europe,Lithuania
2,Beverages,Online,Sub-Saharan Africa,Eritrea
2,Household,Online,Australia and Oceania,Marshall Islands
2,Fruits,Offline,Asia,Myanmar
2,Baby Food,Online,Middle East and North Africa,Afghanistan
2,Meat,Online,Europe,Russia
2,Cosmetics,Offline,Europe,Croatia
2,Cosmetics,Offline,Europe,Cyprus
2,Clothes,Online,Asia,Bhutan
2,Cosmetics,Offline,Europe,Bosnia and Herzegovina
2,Vegetables,Offline,Asia,Cambodia
2,Vegetables,Offline,Europe,Georgia
2,Beverages,Offline,Europe,Latvia
2,Cereal,Online,Central America and the Caribbean,Saint Kitts and Nevis
2,Office Supplies,Online,Europe,Netherlands
2,Clothes,Offline,Central America and the Caribbean,Dominican Republic
2,Personal Care,Offline,Sub-Saharan Africa,Democratic Republic of the Congo
2,Office Supplies,Online,Sub-Saharan Africa,Sudan
2,Clothes,Online,Asia,Brunei
2,Snacks,Offline,Europe,Netherlands
2,Baby Food,Offline,Europe,Italy
2,Meat,Offline,Europe,Netherlands
2,Office Supplies,Online,Asia,Thailand
2,Clothes,Online,Europe,Croatia
2,Meat,Offline,Sub-Saharan Africa,Liberia
2,Meat,Online,Sub-Saharan Africa,Djibouti
2,Household,Online,Middle East and North Africa,Israel
2,Household,Offline,Central America and the Caribbean,Haiti
2,Cereal,Online,Europe,Georgia
2,Household,Online,Asia,Vietnam
2,Clothes,Offline,Central America and the Caribbean,Grenada
2,Snacks,Offline,Sub-Saharan Africa,Eritrea
2,Cosmetics,Offline,Europe,San Marino
2,Cosmetics,Offline,Asia,Nepal
2,Snacks,Offline,Sub-Saharan Africa,Kenya
2,Meat,Online,Asia,Taiwan
2,Beverages,Online,Central America and the Caribbean,Barbados
2,Fruits,Offline,Australia and Oceania,Tonga
2,Fruits,Online,Asia,Thailand
2,Clothes,Offline,Asia,Thailand
2,Meat,Offline,Asia,Cambodia
2,Cereal,Offline,Middle East and North Africa,Pakistan
2,Cereal,Offline,Asia,Kazakhstan
2,Baby Food,Offline,Middle East and North Africa,Jordan
2,Cosmetics,Online,Middle East and North Africa,Turkey
2,Baby Food,Online,Middle East and North Africa,Oman
2,Personal Care,Online,Australia and Oceania,Federated States of Micronesia
2,Vegetables,Offline,Sub-Saharan Africa,Republic of the Congo
2,Cereal,Online,Sub-Saharan Africa,Botswana
2,Cereal,Offline,Europe,Hungary
2,Cereal,Online,Middle East and North Africa,Saudi Arabia
2,Baby Food,Offline,Asia,Philippines
2,Personal Care,Online,Sub-Saharan Africa,Burundi
2,Household,Online,Asia,Myanmar
2,Household,Offline,Europe,Croatia
2,Fruits,Online,Sub-Saharan Africa,The Gambia
2,Snacks,Offline,Sub-Saharan Africa,Cameroon
2,Snacks,Offline,Sub-Saharan Africa,Kenya
2,Personal Care,Offline,Central America and the Caribbean,El Salvador
2,Fruits,Online,Asia,Myanmar
2,Baby Food,Online,Asia,Philippines
2,Baby Food,Offline,Sub-Saharan Africa,Senegal
2,Cereal,Offline,Europe,Serbia
2,Fruits,Offline,Europe,Sweden
2,Vegetables,Online,Europe,Croatia
2,Cosmetics,Online,Sub-Saharan Africa,Comoros
2,Vegetables,Online,Europe,Italy
2,Meat,Offline,Europe,Lithuania
2,Cereal,Offline,Sub-Saharan Africa,Ethiopia
2,Clothes,Offline,Sub-Saharan Africa,The Gambia
2,Personal Care,Online,Sub-Saharan Africa,Central African Republic
2,Cosmetics,Offline,Middle East and North Africa,Lebanon
2,Meat,Offline,Sub-Saharan Africa,Madagascar
2,Snacks,Offline,Europe,Lithuania
2,Cosmetics,Online,Sub-Saharan Africa,Nigeria
2,Meat,Offline,Europe,Belgium
2,Household,Online,Sub-Saharan Africa,South Sudan
2,Household,Offline,Asia,Kyrgyzstan
2,Cereal,Online,Middle East and North Africa,Morocco
2,Household,Online,Asia,Singapore
2,Beverages,Offline,Europe,Latvia
2,Meat,Online,Asia,Tajikistan
2,Household,Online,Middle East and North Africa,Pakistan
2,Beverages,Offline,Asia,China
2,Meat,Offline,Sub-Saharan Africa,Ethiopia
2,Personal Care,Offline,Australia and Oceania,Vanuatu
2,Cosmetics,Online,Europe,Albania
2,Personal Care,Online,Europe,Romania
2,Meat,Offline,Europe,France
2,Baby Food,Online,Asia,Philippines
2,Clothes,Offline,Sub-Saharan Africa,Guinea-Bissau
2,Household,Offline,Sub-Saharan Africa,Namibia
2,Cosmetics,Offline,Central America and the Caribbean,Grenada
2,Cereal,Online,Sub-Saharan Africa,Namibia
2,Household,Offline,Asia,Turkmenistan
2,Meat,Offline,Europe,Vatican City
2,Snacks,Offline,Sub-Saharan Africa,Zimbabwe
2,Baby Food,Online,Central America and the Caribbean,El Salvador
2,Cereal,Offline,Sub-Saharan Africa,Gabon
2,Vegetables,Offline,Australia and Oceania,Palau
2,Household,Online,Sub-Saharan Africa,Cape Verde
2,Cereal,Online,Sub-Saharan Africa,Malawi
2,Vegetables,Online,Asia,Japan
2,Vegetables,Offline,North America,Mexico
2,Snacks,Offline,Europe,Finland
2,Vegetables,Offline,Sub-Saharan Africa,Senegal
2,Meat,Online,Europe,Liechtenstein
2,Clothes,Online,Sub-Saharan Africa,Botswana
2,Meat,Offline,Middle East and North Africa,Yemen
2,Cosmetics,Offline,Middle East and North Africa,Egypt
2,Snacks,Offline,Middle East and North Africa,Syria
2,Snacks,Online,Sub-Saharan Africa,Ghana
2,Cereal,Online,Sub-Saharan Africa,South Sudan
2,Clothes,Offline,Asia,Uzbekistan
2,Personal Care,Offline,Australia and Oceania,Samoa
2,Household,Offline,Middle East and North Africa,Oman
2,Household,Online,Central America and the Caribbean,Cuba
2,Fruits,Online,Middle East and North Africa,Iran
2,Baby Food,Online,Australia and Oceania,Vanuatu
2,Household,Online,Europe,Montenegro
2,Office Supplies,Online,Sub-Saharan Africa,Guinea-Bissau
2,Beverages,Offline,Sub-Saharan Africa,Burundi
2,Fruits,Online,Sub-Saharan Africa,Democratic Republic of the Congo
2,Snacks,Offline,Sub-Saharan Africa,Niger
2,Household,Online,Sub-Saharan Africa,South Sudan
2,Baby Food,Offline,Asia,Malaysia
2,Personal Care,Online,North America,United States of America
2,Personal Care,Online,Sub-Saharan Africa,Mauritius
2,Personal Care,Online,Europe,Armenia
2,Household,Offline,Sub-Saharan Africa,Ethiopia
2,Cosmetics,Online,Sub-Saharan Africa,Swaziland
2,Baby Food,Online,Sub-Saharan Africa,Lesotho
2,Office Supplies,Offline,Europe,Lithuania
2,Cosmetics,Online,Asia,Sri Lanka
2,Vegetables,Online,Middle East and North Africa,Afghanistan
2,Vegetables,Online,Middle East and North Africa,Afghanistan
2,Office Supplies,Online,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Household,Online,Central America and the Caribbean,Costa Rica
2,Cosmetics,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Snacks,Offline,Europe,Croatia
2,Household,Online,Europe,Malta
2,Meat,Online,North America,Mexico
2,Beverages,Offline,Asia,Japan
2,Clothes,Offline,Sub-Saharan Africa,Cameroon
2,Meat,Offline,Asia,Turkmenistan
2,Clothes,Online,Europe,Macedonia
2,Snacks,Offline,Europe,Slovenia
2,Fruits,Offline,Sub-Saharan Africa,Botswana
2,Cereal,Offline,Middle East and North Africa,Iran
2,Clothes,Online,Central America and the Caribbean,Haiti
2,Cosmetics,Online,Europe,Serbia
2,Meat,Online,Sub-Saharan Africa,Burkina Faso
2,Household,Online,Australia and Oceania,Papua New Guinea
2,Household,Online,North America,Canada
2,Cereal,Online,Europe,Moldova
2,Snacks,Online,Asia,Sri Lanka
2,Meat,Online,Sub-Saharan Africa,Zimbabwe
2,Household,Online,Central America and the Caribbean,Cuba
2,Snacks,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Office Supplies,Online,Europe,Hungary
2,Household,Online,Europe,Macedonia
2,Cereal,Online,Middle East and North Africa,Bahrain
2,Personal Care,Online,Sub-Saharan Africa,Lesotho
2,Office Supplies,Online,Sub-Saharan Africa,South Africa
2,Personal Care,Online,Sub-Saharan Africa,Swaziland
2,Baby Food,Online,Sub-Saharan Africa,Burundi
2,Personal Care,Online,Asia,Cambodia
2,Cosmetics,Online,Asia,China
2,Vegetables,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Snacks,Online,Central America and the Caribbean,The Bahamas
2,Cereal,Offline,Sub-Saharan Africa,Mauritius
2,Clothes,Offline,Middle East and North Africa,Oman
2,Cereal,Online,Europe,France
2,Personal Care,Online,Middle East and North Africa,Iraq
2,Fruits,Online,Central America and the Caribbean,Grenada
2,Meat,Online,Sub-Saharan Africa,South Africa
2,Fruits,Offline,Middle East and North Africa,Afghanistan
2,Personal Care,Online,Australia and Oceania,Papua New Guinea
2,Vegetables,Online,Sub-Saharan Africa,Guinea-Bissau
2,Personal Care,Online,Europe,Kosovo
2,Snacks,Online,North America,Greenland
2,Baby Food,Offline,Europe,Cyprus
2,Personal Care,Offline,Sub-Saharan Africa,Equatorial Guinea
2,Fruits,Online,Middle East and North Africa,Iraq
2,Fruits,Offline,Australia and Oceania,East Timor
2,Cosmetics,Online,Central America and the Caribbean,Saint Lucia
2,Cosmetics,Offline,Sub-Saharan Africa,Uganda
2,Household,Online,Central America and the Caribbean,Saint Lucia
2,Personal Care,Offline,Sub-Saharan Africa,Democratic Republic of the Congo
2,Cosmetics,Online,Europe,Georgia
2,Vegetables,Offline,Sub-Saharan Africa,Botswana
2,Baby Food,Offline,Middle East and North Africa,Jordan
2,Cereal,Online,Europe,Croatia
2,Fruits,Online,Sub-Saharan Africa,Rwanda
2,Fruits,Online,Europe,Poland
2,Household,Online,Middle East and North Africa,Qatar
2,Baby Food,Offline,Asia,Turkmenistan
2,Clothes,Offline,Europe,Vatican City
2,Cosmetics,Online,Central America and the Caribbean,Trinidad and Tobago
2,Clothes,Online,Middle East and North Africa,Azerbaijan
2,Meat,Offline,Central America and the Caribbean,Belize
2,Clothes,Online,Sub-Saharan Africa,Mali
2,Vegetables,Offline,Sub-Saharan Africa,Burkina Faso
2,Office Supplies,Offline,Europe,Kosovo
2,Snacks,Offline,Asia,Indonesia
2,Office Supplies,Online,Asia,Myanmar
2,Beverages,Online,Australia and Oceania,Fiji
2,Baby Food,Offline,Europe,Czech Republic
2,Fruits,Offline,Australia and Oceania,Fiji
2,Cosmetics,Online,Sub-Saharan Africa,Lesotho
2,Cosmetics,Offline,Sub-Saharan Africa,Mozambique
2,Household,Online,Europe,Ireland
2,Beverages,Online,Sub-Saharan Africa,Benin
2,Cereal,Online,Europe,Belarus
2,Vegetables,Offline,Sub-Saharan Africa,The Gambia
2,Household,Offline,Australia and Oceania,Nauru
2,Cereal,Online,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Meat,Offline,Asia,India
2,Personal Care,Offline,Asia,Vietnam
2,Fruits,Offline,Europe,Norway
2,Beverages,Offline,Europe,Austria
2,Office Supplies,Offline,Europe,Kosovo
2,Cereal,Online,Europe,Italy
2,Meat,Offline,Europe,Andorra
2,Clothes,Online,Australia and Oceania,Solomon Islands
2,Vegetables,Online,Sub-Saharan Africa,Liberia
2,Cosmetics,Online,Sub-Saharan Africa,Swaziland
2,Household,Offline,Sub-Saharan Africa,Sao Tome and Principe
2,Household,Offline,Asia,Vietnam
2,Fruits,Offline,Central America and the Caribbean,Nicaragua
2,Cereal,Offline,Asia,South Korea
2,Cereal,Offline,Central America and the Caribbean,The Bahamas
2,Baby Food,Online,Middle East and North Africa,Iran
2,Office Supplies,Online,Europe,Croatia
2,Snacks,Online,Europe,Belgium
2,Beverages,Online,Sub-Saharan Africa,Mozambique
2,Snacks,Offline,Europe,Serbia
2,Cosmetics,Offline,Middle East and North Africa,United Arab Emirates
2,Beverages,Offline,Asia,India
2,Vegetables,Online,Asia,Kazakhstan
2,Personal Care,Offline,Europe,San Marino
2,Personal Care,Online,Sub-Saharan Africa,Seychelles
2,Vegetables,Offline,Central America and the Caribbean,Saint Kitts and Nevis
2,Household,Offline,Central America and the Caribbean,Panama
2,Fruits,Online,Central America and the Caribbean,The Bahamas
2,Baby Food,Offline,North America,Canada
2,Vegetables,Online,North America,Mexico
2,Baby Food,Online,Australia and Oceania,Tonga
2,Fruits,Offline,Asia,Vietnam
2,Personal Care,Offline,Sub-Saharan Africa,Botswana
2,Fruits,Online,Middle East and North Africa,Afghanistan
2,Personal Care,Online,Europe,United Kingdom
2,Personal Care,Offline,Central America and the Caribbean,Jamaica
2,Meat,Online,Sub-Saharan Africa,Cape Verde
2,Fruits,Online,Sub-Saharan Africa,Seychelles
2,Household,Offline,Central America and the Caribbean,Nicaragua
2,Household,Online,Europe,Luxembourg
2,Cereal,Offline,Asia,Bangladesh
2,Meat,Offline,Asia,Mongolia
2,Meat,Offline,Sub-Saharan Africa,Djibouti
2,Household,Offline,Australia and Oceania,Australia
2,Meat,Online,Asia,Bangladesh
2,Fruits,Online,Middle East and North Africa,Pakistan
2,Fruits,Online,Middle East and North Africa,Qatar
2,Clothes,Offline,North America,United States of America
2,Beverages,Online,Asia,Philippines
2,Household,Offline,Sub-Saharan Africa,Cameroon
2,Cosmetics,Offline,Europe,Vatican City
2,Cosmetics,Offline,Sub-Saharan Africa,Chad
2,Household,Offline,Sub-Saharan Africa,Central African Republic
2,Cosmetics,Offline,Sub-Saharan Africa,Swaziland
2,Meat,Online,Asia,Indonesia
2,Cosmetics,Offline,Sub-Saharan Africa,Liberia
2,Snacks,Online,Middle East and North Africa,Libya
2,Clothes,Online,Middle East and North Africa,Oman
2,Vegetables,Online,Middle East and North Africa,Afghanistan
2,Beverages,Online,Middle East and North Africa,Oman
2,Household,Online,Asia,Indonesia
2,Household,Online,Asia,Nepal
2,Cereal,Online,Europe,Austria
2,Household,Online,Europe,Latvia
2,Meat,Offline,Central America and the Caribbean,Dominica
2,Fruits,Offline,Australia and Oceania,Australia
2,Clothes,Online,Sub-Saharan Africa,Sao Tome and Principe
2,Personal Care,Offline,Sub-Saharan Africa,Democratic Republic of the Congo
2,Office Supplies,Online,Middle East and North Africa,Yemen
2,Personal Care,Offline,Asia,Singapore
2,Clothes,Online,Middle East and North Africa,Tunisia
2,Baby Food,Online,Central America and the Caribbean,Guatemala
2,Clothes,Online,Europe,San Marino
2,Baby Food,Offline,Asia,Kazakhstan
2,Cosmetics,Online,Sub-Saharan Africa,Sudan
2,Baby Food,Offline,Europe,Portugal
2,Personal Care,Online,Central America and the Caribbean,Panama
2,Household,Offline,Middle East and North Africa,Azerbaijan
2,Fruits,Online,Middle East and North Africa,Bahrain
2,Snacks,Offline,Sub-Saharan Africa,Burundi
2,Fruits,Offline,Asia,Vietnam
2,Snacks,Online,Sub-Saharan Africa,Rwanda
2,Fruits,Offline,Europe,Slovenia
2,Snacks,Offline,Sub-Saharan Africa,Burundi
2,Beverages,Online,Europe,Liechtenstein
2,Household,Online,Europe,Switzerland
2,Office Supplies,Online,Europe,Armenia
2,Cereal,Online,Sub-Saharan Africa,South Africa
2,Snacks,Offline,Sub-Saharan Africa,Mauritius
2,Office Supplies,Online,Central America and the Caribbean,Barbados
2,Beverages,Online,Australia and Oceania,Fiji
2,Snacks,Online,Central America and the Caribbean,Saint Lucia
2,Cosmetics,Online,Sub-Saharan Africa,Malawi
2,Vegetables,Offline,Europe,Luxembourg
2,Beverages,Online,Sub-Saharan Africa,Senegal
2,Office Supplies,Online,Europe,Macedonia
2,Cosmetics,Offline,Sub-Saharan Africa,Ghana
2,Meat,Offline,Europe,Poland
2,Clothes,Offline,Europe,Norway
2,Snacks,Offline,Central America and the Caribbean,Dominican Republic
2,Cereal,Online,Asia,Philippines
2,Vegetables,Offline,Asia,Sri Lanka
2,Personal Care,Online,Asia,Turkmenistan
2,Meat,Offline,Central America and the Caribbean,Belize
2,Cereal,Online,Middle East and North Africa,Pakistan
2,Beverages,Online,Sub-Saharan Africa,Guinea-Bissau
2,Personal Care,Online,Europe,Belgium
2,Personal Care,Online,Sub-Saharan Africa,Guinea
2,Office Supplies,Online,North America,Greenland
2,Meat,Offline,Sub-Saharan Africa,Senegal
2,Baby Food,Online,Europe,Greece
2,Fruits,Offline,Central America and the Caribbean,Dominica
2,Vegetables,Online,Europe,Norway
2,Fruits,Offline,Sub-Saharan Africa,Ghana
2,Cosmetics,Offline,Sub-Saharan Africa,Cote d'Ivoire
2,Clothes,Online,Europe,Monaco
2,Baby Food,Offline,Europe,Hungary
2,Meat,Offline,Sub-Saharan Africa,Togo
2,Cosmetics,Offline,Sub-Saharan Africa,Madagascar
2,Fruits,Online,Sub-Saharan Africa,Republic of the Congo
2,Personal Care,Offline,Sub-Saharan Africa,Cape Verde
2,Office Supplies,Online,Sub-Saharan Africa,Burkina Faso
2,Cosmetics,Offline,Australia and Oceania,Tonga
2,Cereal,Offline,Sub-Saharan Africa,Niger
2,Office Supplies,Online,Sub-Saharan Africa,Nigeria
2,Fruits,Offline,Europe,Slovenia
2,Personal Care,Offline,Sub-Saharan Africa,Cameroon
2,Office Supplies,Offline,Middle East and North Africa,Lebanon
2,Household,Offline,Middle East and North Africa,Libya
2,Cereal,Offline,Sub-Saharan Africa,The Gambia
2,Meat,Offline,Europe,Cyprus
2,Office Supplies,Online,Middle East and North Africa,Pakistan
2,Personal Care,Offline,Middle East and North Africa,Lebanon
2,Vegetables,Offline,Sub-Saharan Africa,Sudan
2,Cosmetics,Offline,Europe,Armenia
2,Vegetables,Online,Europe,Belgium
2,Vegetables,Online,Middle East and North Africa,Saudi Arabia
2,Baby Food,Offline,Middle East and North Africa,Yemen
2,Clothes,Online,Australia and Oceania,Solomon Islands
2,Meat,Online,Sub-Saharan Africa,Rwanda
2,Cosmetics,Offline,Sub-Saharan Africa,Chad
2,Meat,Online,Europe,Cyprus
2,Personal Care,Offline,Sub-Saharan Africa,Namibia
2,Beverages,Online,Middle East and North Africa,Turkey
2,Fruits,Offline,Asia,India
2,Baby Food,Offline,Europe,Norway
2,Snacks,Online,Middle East and North Africa,Qatar
2,Beverages,Online,Australia and Oceania,Federated States of Micronesia
2,Snacks,Online,Central America and the Caribbean,Grenada
2,Household,Online,Asia,South Korea
2,Household,Online,Central America and the Caribbean,Cuba
2,Clothes,Offline,Europe,Czech Republic
2,Fruits,Online,Sub-Saharan Africa,Nigeria
2,Clothes,Online,Central America and the Caribbean,Antigua and Barbuda
2,Vegetables,Offline,Europe,Belgium
2,Household,Offline,Sub-Saharan Africa,Liberia
2,Meat,Online,Asia,Uzbekistan
2,Office Supplies,Online,Europe,Finland
2,Cereal,Offline,Sub-Saharan Africa,Lesotho
2,Clothes,Offline,Sub-Saharan Africa,Gabon
2,Baby Food,Online,Sub-Saharan Africa,Zimbabwe
2,Baby Food,Online,Sub-Saharan Africa,Namibia
2,Cereal,Offline,Europe,Norway
2,Vegetables,Online,Central America and the Caribbean,Honduras
2,Snacks,Online,Central America and the Caribbean,Belize
2,Personal Care,Offline,Europe,Malta
